temps	angle
0	0
0.01	0.8769186345
0.02	1.74803142
0.03	2.612816706
0.04	3.470760002
0.05	4.321354268
0.06	5.164100189
0.07	5.99850645
0.08	6.824090003
0.09	7.640376321
0.1	8.446899658
0.11	9.243203288
0.12	10.02883975
0.13	10.80337105
0.14	11.56636894
0.15	12.31741509
0.16	13.05610128
0.17	13.78202967
0.18	14.49481291
0.19	15.19407438
0.2	15.87944835
0.21	16.55058014
0.22	17.20712631
0.23	17.84875476
0.24	18.47514492
0.25	19.08598787
0.26	19.68098647
0.27	20.25985547
0.28	20.82232164
0.29	21.36812385
0.3	21.89701318
0.31	22.40875299
0.32	22.90311903
0.33	23.37989948
0.34	23.83889502
0.35	24.27991886
0.36	24.70279684
0.37	25.10736741
0.38	25.49348169
0.39	25.86100347
0.4	26.20980923
0.41	26.53978816
0.42	26.85084211
0.43	27.14288563
0.44	27.41584591
0.45	27.66966276
0.46	27.90428858
0.47	28.11968833
0.48	28.31583944
0.49	28.49273176
0.5	28.65036754
0.51	28.78876127
0.52	28.90793967
0.53	29.00794157
0.54	29.08881781
0.55	29.15063114
0.56	29.19345613
0.57	29.217379
0.58	29.22249756
0.59	29.20892101
0.6	29.17676988
0.61	29.12617579
0.62	29.0572814
0.63	28.97024019
0.64	28.86521629
0.65	28.74238436
0.66	28.60192939
0.67	28.44404651
0.68	28.2689408
0.69	28.07682714
0.7	27.86792997
0.71	27.64248311
0.72	27.40072957
0.73	27.14292129
0.74	26.86931898
0.75	26.58019186
0.76	26.27581748
0.77	25.95648146
0.78	25.62247724
0.79	25.27410591
0.8	24.91167591
0.81	24.53550284
0.82	24.14590916
0.83	23.74322399
0.84	23.32778284
0.85	22.89992737
0.86	22.4600051
0.87	22.00836921
0.88	21.54537821
0.89	21.07139576
0.9	20.58679034
0.91	20.09193501
0.92	19.58720715
0.93	19.0729882
0.94	18.54966336
0.95	18.01762135
0.96	17.47725414
0.97	16.92895665
0.98	16.37312654
0.99	15.81016387
1	15.24047087
1.01	14.66445166
1.02	14.08251201
1.03	13.495059
1.04	12.90250083
1.05	12.3052465
1.06	11.70370558
1.07	11.09828792
1.08	10.48940338
1.09	9.877461601
1.1	9.262871722
1.11	8.646042124
1.12	8.027380173
1.13	7.407291973
1.14	6.786182108
1.15	6.164453393
1.16	5.54250663
1.17	4.920740362
1.18	4.299550633
1.19	3.67933075
1.2	3.060471047
1.21	2.443358655
1.22	1.828377272
1.23	1.215906941
1.24	0.6063238268
1.25	2.945903154e-15
1.26	-0.6026967759
1.27	-1.201403254
1.28	-1.795760909
1.29	-2.385416139
1.3	-2.970020459
1.31	-3.549230695
1.32	-4.122709172
1.33	-4.690123896
1.34	-5.251148731
1.35	-5.805463574
1.36	-6.352754522
1.37	-6.892714035
1.38	-7.425041098
1.39	-7.94944137
1.4	-8.465627332
1.41	-8.973318435
1.42	-9.47224123
1.43	-9.962129508
1.44	-10.44272442
1.45	-10.9137746
1.46	-11.37503629
1.47	-11.82627343
1.48	-12.26725778
1.49	-12.69776903
1.5	-13.11759484
1.51	-13.526531
1.52	-13.92438146
1.53	-14.31095842
1.54	-14.68608243
1.55	-15.04958239
1.56	-15.40129568
1.57	-15.74106816
1.58	-16.06875425
1.59	-16.38421696
1.6	-16.68732792
1.61	-16.97796742
1.62	-17.25602444
1.63	-17.52139664
1.64	-17.77399042
1.65	-18.01372089
1.66	-18.24051186
1.67	-18.45429591
1.68	-18.65501429
1.69	-18.84261696
1.7	-19.01706256
1.71	-19.17831838
1.72	-19.32636031
1.73	-19.46117287
1.74	-19.58274906
1.75	-19.69109044
1.76	-19.78620697
1.77	-19.868117
1.78	-19.93684724
1.79	-19.99243261
1.8	-20.03491625
1.81	-20.06434941
1.82	-20.08079134
1.83	-20.08430927
1.84	-20.07497826
1.85	-20.05288113
1.86	-20.01810835
1.87	-19.97075798
1.88	-19.91093548
1.89	-19.83875368
1.9	-19.75433262
1.91	-19.65779942
1.92	-19.54928821
1.93	-19.42893993
1.94	-19.29690227
1.95	-19.15332949
1.96	-18.99838228
1.97	-18.83222766
1.98	-18.6550388
1.99	-18.46699486
2	-18.2682809
2.01	-18.05908765
2.02	-17.83961142
2.03	-17.6100539
2.04	-17.37062202
2.05	-17.12152777
2.06	-16.86298805
2.07	-16.59522449
2.08	-16.31846329
2.09	-16.03293505
2.1	-15.73887457
2.11	-15.43652071
2.12	-15.1261162
2.13	-14.80790745
2.14	-14.4821444
2.15	-14.14908028
2.16	-13.80897152
2.17	-13.46207748
2.18	-13.1086603
2.19	-12.74898475
2.2	-12.38331798
2.21	-12.01192939
2.22	-11.63509041
2.23	-11.25307433
2.24	-10.86615612
2.25	-10.47461223
2.26	-10.07872041
2.27	-9.67875952
2.28	-9.275009366
2.29	-8.867750488
2.3	-8.457263994
2.31	-8.043831369
2.32	-7.627734299
2.33	-7.209254483
2.34	-6.78867346
2.35	-6.366272426
2.36	-5.942332055
2.37	-5.51713233
2.38	-5.090952358
2.39	-4.664070207
2.4	-4.236762726
