temps	angle
0	0
0.01	0.750893275
0.02	1.495319015
0.03	2.232848573
0.04	2.963061164
0.05	3.685544078
0.06	4.399892877
0.07	5.105711594
0.08	5.802612919
0.09	6.49021838
0.1	7.168158516
0.11	7.836073047
0.12	8.493611027
0.13	9.140431003
0.14	9.776201153
0.15	10.40059943
0.16	11.01331369
0.17	11.6140418
0.18	12.20249178
0.19	12.77838189
0.2	13.34144074
0.21	13.89140739
0.22	14.42803139
0.23	14.95107292
0.24	15.46030283
0.25	15.9555027
0.26	16.4364649
0.27	16.90299264
0.28	17.3549
0.29	17.79201199
0.3	18.21416454
0.31	18.62120456
0.32	19.01298989
0.33	19.38938937
0.34	19.75028282
0.35	20.09556099
0.36	20.42512559
0.37	20.73888925
0.38	21.03677548
0.39	21.31871865
0.4	21.58466393
0.41	21.83456724
0.42	22.06839522
0.43	22.28612512
0.44	22.48774478
0.45	22.6732525
0.46	22.84265702
0.47	22.99597737
0.48	23.13324281
0.49	23.25449273
0.5	23.35977653
0.51	23.44915353
0.52	23.52269281
0.53	23.58047313
0.54	23.6225828
0.55	23.64911951
0.56	23.66019024
0.57	23.65591108
0.58	23.6364071
0.59	23.60181219
0.6	23.55226892
0.61	23.48792835
0.62	23.40894988
0.63	23.3155011
0.64	23.20775759
0.65	23.08590275
0.66	22.95012761
0.67	22.80063068
0.68	22.63761773
0.69	22.46130159
0.7	22.27190201
0.71	22.06964539
0.72	21.85476465
0.73	21.62749899
0.74	21.38809368
0.75	21.13679989
0.76	20.87387442
0.77	20.59957956
0.78	20.31418283
0.79	20.01795678
0.8	19.71117879
0.81	19.3941308
0.82	19.06709916
0.83	18.73037438
0.84	18.38425087
0.85	18.0290268
0.86	17.66500381
0.87	17.29248683
0.88	16.91178381
0.89	16.52320555
0.9	16.12706545
0.91	15.72367929
0.92	15.31336501
0.93	14.89644247
0.94	14.47323326
0.95	14.04406046
0.96	13.60924841
0.97	13.16912253
0.98	12.72400905
0.99	12.27423483
1	11.82012712
1.01	11.36201337
1.02	10.900221
1.03	10.4350772
1.04	9.966908696
1.05	9.496041585
1.06	9.022801093
1.07	8.547511389
1.08	8.07049538
1.09	7.592074513
1.1	7.112568583
1.11	6.632295532
1.12	6.151571268
1.13	5.670709471
1.14	5.190021408
1.15	4.709815757
1.16	4.230398425
1.17	3.75207237
1.18	3.275137436
1.19	2.799890179
1.2	2.326623701
1.21	1.855627495
1.22	1.38718728
1.23	0.9215848501
1.24	0.4590979248
1.25	2.228357493e-15
1.26	-0.4554397935
1.27	-0.9069568288
1.28	-1.354291118
1.29	-1.797187443
1.3	-2.235395481
1.31	-2.668669929
1.32	-3.096770621
1.33	-3.519462642
1.34	-3.936516436
1.35	-4.347707914
1.36	-4.752818555
1.37	-5.1516355
1.38	-5.543951646
1.39	-5.929565735
1.4	-6.308282434
1.41	-6.679912415
1.42	-7.044272433
1.43	-7.401185388
1.44	-7.750480398
1.45	-8.091992856
1.46	-8.425564486
1.47	-8.751043396
1.48	-9.068284122
1.49	-9.377147676
1.5	-9.677501579
1.51	-9.969219899
1.52	-10.25218328
1.53	-10.52627895
1.54	-10.79140077
1.55	-11.04744924
1.56	-11.29433148
1.57	-11.5319613
1.58	-11.76025913
1.59	-11.97915207
1.6	-12.18857387
1.61	-12.3884649
1.62	-12.57877218
1.63	-12.75944931
1.64	-12.93045649
1.65	-13.09176045
1.66	-13.24333447
1.67	-13.38515831
1.68	-13.51721817
1.69	-13.63950667
1.7	-13.7520228
1.71	-13.85477183
1.72	-13.94776532
1.73	-14.03102102
1.74	-14.10456282
1.75	-14.16842067
1.76	-14.22263056
1.77	-14.26723439
1.78	-14.30227992
1.79	-14.32782073
1.8	-14.34391606
1.81	-14.3506308
1.82	-14.34803536
1.83	-14.33620559
1.84	-14.31522272
1.85	-14.28517321
1.86	-14.24614867
1.87	-14.19824581
1.88	-14.14156627
1.89	-14.07621652
1.9	-14.00230782
1.91	-13.91995604
1.92	-13.82928157
1.93	-13.73040922
1.94	-13.62346807
1.95	-13.50859142
1.96	-13.38591658
1.97	-13.25558482
1.98	-13.11774123
1.99	-12.97253457
2	-12.82011718
2.01	-12.66064482
2.02	-12.49427658
2.03	-12.32117471
2.04	-12.14150453
2.05	-11.95543427
2.06	-11.76313495
2.07	-11.56478023
2.08	-11.36054633
2.09	-11.15061181
2.1	-10.93515752
2.11	-10.71436642
2.12	-10.48842344
2.13	-10.25751539
2.14	-10.02183076
2.15	-9.781559648
2.16	-9.536893575
2.17	-9.28802538
2.18	-9.035149077
2.19	-8.778459716
2.2	-8.518153253
2.21	-8.254426418
2.22	-7.987476578
2.23	-7.717501605
2.24	-7.444699749
2.25	-7.169269501
2.26	-6.891409466
2.27	-6.611318236
2.28	-6.329194257
2.29	-6.045235707
2.3	-5.759640367
2.31	-5.472605499
2.32	-5.184327722
2.33	-4.895002887
2.34	-4.604825963
2.35	-4.313990915
2.36	-4.022690585
2.37	-3.73111658
2.38	-3.439459156
2.39	-3.147907108
2.4	-2.856647658
2.41	-2.565866347
2.42	-2.27574693
2.43	-1.98647127
2.44	-1.698219237
2.45	-1.411168608
2.46	-1.125494969
2.47	-0.8413716159
2.48	-0.5589694671
2.49	-0.2784569672
2.5	-2.703134281e-15
2.51	0.2762381984
2.52	0.5500971237
2.53	0.8214190852
2.54	1.090049285
2.55	1.355835896
2.56	1.618630133
2.57	1.878286328
2.58	2.134661998
2.59	2.387617911
2.6	2.637018149
2.61	2.882730173
2.62	3.124624878
2.63	3.362576649
2.64	3.596463417
2.65	3.826166706
2.66	4.051571684
2.67	4.272567206
2.68	4.489045856
2.69	4.700903989
2.7	4.908041766
2.71	5.110363186
2.72	5.307776124
2.73	5.500192351
2.74	5.687527566
2.75	5.869701417
2.76	6.046637522
2.77	6.218263486
2.78	6.384510914
2.79	6.545315429
2.8	6.700616674
2.81	6.850358326
2.82	6.994488095
2.83	7.132957728
2.84	7.265723007
2.85	7.392743748
2.86	7.51398379
2.87	7.629410989
2.88	7.738997209
2.89	7.842718304
2.9	7.940554103
2.91	8.032488394
2.92	8.1185089
2.93	8.198607255
2.94	8.272778982
2.95	8.34102346
2.96	8.403343899
2.97	8.459747303
2.98	8.510244437
2.99	8.55484979
3	8.593581537
3.01	8.626461496
3.02	8.653515084
3.03	8.674771277
3.04	8.690262558
3.05	8.70002487
3.06	8.704097564
3.07	8.70252335
3.08	8.695348236
3.09	8.682621481
3.1	8.664395529
3.11	8.640725954
3.12	8.6116714
3.13	8.577293516
3.14	8.537656894
3.15	8.492829002
3.16	8.442880121
3.17	8.387883274
3.18	8.327914159
3.19	8.263051078
3.2	8.193374864
3.21	8.118968813
3.22	8.039918608
3.23	7.956312243
3.24	7.868239952
3.25	7.77579413
3.26	7.679069255
3.27	7.578161815
3.28	7.473170226
3.29	7.364194755
3.3	7.251337437
3.31	7.134702001
3.32	7.014393785
3.33	6.890519658
3.34	6.763187937
3.35	6.632508305
3.36	6.498591731
3.37	6.36155039
3.38	6.221497576
3.39	6.078547624
3.4	5.932815826
3.41	5.784418351
3.42	5.633472161
3.43	5.48009493
3.44	5.324404963
3.45	5.166521112
3.46	5.006562701
3.47	4.844649438
3.48	4.68090134
3.49	4.51543865
3.5	4.34838176
3.51	4.17985113
3.52	4.009967211
3.53	3.838850368
3.54	3.666620801
3.55	3.493398472
3.56	3.319303024
3.57	3.144453713
3.58	2.96896933
3.59	2.792968129
3.6	2.616567756
3.61	2.439885174
3.62	2.263036601
3.63	2.086137431
3.64	1.909302175
3.65	1.732644389
3.66	1.556276608
3.67	1.380310287
3.68	1.20485573
3.69	1.030022034
3.7	0.855917027
3.71	0.6826472058
3.72	0.5103176813
3.73	0.3390321197
