temps	angle
0	0
0.01	0.6251590696
0.02	1.243928672
0.03	1.856205081
0.04	2.461887358
0.05	3.06087735
0.06	3.653079693
0.07	4.238401806
0.08	4.816753887
0.09	5.388048917
0.1	5.952202646
0.11	6.509133597
0.12	7.058763053
0.13	7.601015059
0.14	8.135816405
0.15	8.663096629
0.16	9.182788001
0.17	9.694825517
0.18	10.19914689
0.19	10.69569254
0.2	11.18440557
0.21	11.6652318
0.22	12.13811968
0.23	12.60302034
0.24	13.05988756
0.25	13.50867775
0.26	13.94934993
0.27	14.38186572
0.28	14.80618934
0.29	15.22228758
0.3	15.63012977
0.31	16.0296878
0.32	16.42093605
0.33	16.80385142
0.34	17.17841331
0.35	17.54460354
0.36	17.90240641
0.37	18.25180864
0.38	18.59279933
0.39	18.92537
0.4	19.24951449
0.41	19.56522901
0.42	19.87251208
0.43	20.1713645
0.44	20.46178936
0.45	20.74379199
0.46	21.01737995
0.47	21.28256298
0.48	21.53935303
0.49	21.78776416
0.5	22.0278126
0.51	22.25951663
0.52	22.48289665
0.53	22.69797507
0.54	22.90477636
0.55	23.10332695
0.56	23.29365526
0.57	23.47579163
0.58	23.64976834
0.59	23.81561953
0.6	23.97338121
0.61	24.12309122
0.62	24.26478919
0.63	24.39851653
0.64	24.5243164
0.65	24.64223366
0.66	24.75231486
0.67	24.85460821
0.68	24.94916354
0.69	25.03603228
0.7	25.11526742
0.71	25.1869235
0.72	25.25105655
0.73	25.30772409
0.74	25.35698508
0.75	25.3988999
0.76	25.43353032
0.77	25.46093944
0.78	25.48119171
0.79	25.49435287
0.8	25.50048991
0.81	25.49967107
0.82	25.49196579
0.83	25.47744466
0.84	25.45617943
0.85	25.42824296
0.86	25.39370917
0.87	25.35265306
0.88	25.30515062
0.89	25.25127883
0.9	25.19111564
0.91	25.12473991
0.92	25.05223142
0.93	24.97367077
0.94	24.88913944
0.95	24.7987197
0.96	24.70249457
0.97	24.60054784
0.98	24.492964
0.99	24.37982824
1	24.26122639
1.01	24.1372449
1.02	24.00797082
1.03	23.87349177
1.04	23.7338959
1.05	23.58927186
1.06	23.4397088
1.07	23.28529629
1.08	23.12612433
1.09	22.96228333
1.1	22.79386403
1.11	22.62095754
1.12	22.44365524
1.13	22.26204881
1.14	22.0762302
1.15	21.88629154
1.16	21.69232519
1.17	21.49442368
1.18	21.29267965
1.19	21.08718591
1.2	20.87803531
1.21	20.66532079
1.22	20.44913534
1.23	20.22957193
1.24	20.00672355
1.25	19.78068313
1.26	19.55154356
1.27	19.31939762
1.28	19.08433799
1.29	18.84645723
1.3	18.60584772
1.31	18.36260167
1.32	18.11681108
1.33	17.86856773
1.34	17.61796314
1.35	17.36508857
1.36	17.11003497
1.37	16.85289299
1.38	16.59375293
1.39	16.33270474
1.4	16.069838
1.41	15.80524186
1.42	15.53900508
1.43	15.27121596
1.44	15.00196237
1.45	14.73133166
1.46	14.45941072
1.47	14.18628591
1.48	13.91204304
1.49	13.63676741
1.5	13.36054371
1.51	13.08345605
1.52	12.80558797
1.53	12.52702234
1.54	12.24784143
1.55	11.96812686
1.56	11.68795955
1.57	11.40741976
1.58	11.12658705
1.59	10.84554027
1.6	10.56435754
1.61	10.28311624
1.62	10.00189298
1.63	9.720763635
1.64	9.439803274
1.65	9.159086183
1.66	8.878685842
1.67	8.598674914
1.68	8.319125232
1.69	8.040107794
1.7	7.761692742
1.71	7.483949362
1.72	7.206946065
1.73	6.930750385
1.74	6.655428962
1.75	6.381047541
1.76	6.107670953
1.77	5.835363117
1.78	5.564187025
1.79	5.294204736
1.8	5.02547737
1.81	4.758065099
1.82	4.492027139
1.83	4.227421748
1.84	3.964306214
1.85	3.702736856
1.86	3.442769011
1.87	3.184457035
1.88	2.927854292
1.89	2.673013157
1.9	2.419985005
1.91	2.168820209
1.92	1.91956814
1.93	1.672277158
1.94	1.426994613
1.95	1.183766839
1.96	0.9426391553
1.97	0.7036558615
1.98	0.4668602368
1.99	0.2322945384
2	1.80208952e-15
2.01	-0.2299831692
2.02	-0.4576157848
2.03	-0.6828596879
2.04	-0.9056777453
2.05	-1.126033849
2.06	-1.343892916
2.07	-1.559220888
2.08	-1.771984728
2.09	-1.982152425
2.1	-2.189692983
2.11	-2.39457643
2.12	-2.596773807
2.13	-2.796257172
2.14	-2.992999593
2.15	-3.186975147
2.16	-3.378158918
2.17	-3.566526993
2.18	-3.752056458
2.19	-3.934725393
2.2	-4.114512872
2.21	-4.291398954
2.22	-4.465364683
2.23	-4.636392079
2.24	-4.804464138
2.25	-4.969564821
2.26	-5.131679056
2.27	-5.290792724
2.28	-5.446892662
2.29	-5.599966649
2.3	-5.750003407
2.31	-5.896992589
2.32	-6.040924777
2.33	-6.181791471
2.34	-6.319585087
2.35	-6.454298946
2.36	-6.585927267
2.37	-6.714465162
2.38	-6.839908629
2.39	-6.962254539
2.4	-7.081500634
2.41	-7.197645515
2.42	-7.310688638
2.43	-7.4206303
2.44	-7.527471636
2.45	-7.631214606
2.46	-7.731861991
2.47	-7.829417377
2.48	-7.923885156
2.49	-8.015270505
2.5	-8.103579388
2.51	-8.188818539
2.52	-8.270995454
2.53	-8.350118386
2.54	-8.426196328
2.55	-8.499239008
2.56	-8.569256879
2.57	-8.636261107
2.58	-8.700263561
2.59	-8.761276804
2.6	-8.819314083
2.61	-8.874389317
2.62	-8.926517087
2.63	-8.975712628
2.64	-9.021991813
2.65	-9.065371149
2.66	-9.10586776
2.67	-9.143499379
2.68	-9.178284341
2.69	-9.210241563
2.7	-9.239390543
