temps	angle
0	0
0.01	0.8760637708
0.02	1.744711064
0.03	2.60556874
0.04	3.458270505
0.05	4.302457046
0.06	5.137776148
0.07	5.963882815
0.08	6.780439385
0.09	7.587115638
0.1	8.383588902
0.11	9.169544152
0.12	9.944674109
0.13	10.70867933
0.14	11.46126828
0.15	12.20215745
0.16	12.9310714
0.17	13.64774284
0.18	14.35191271
0.19	15.04333023
0.2	15.72175296
0.21	16.38694687
0.22	17.03868636
0.23	17.67675435
0.24	18.30094225
0.25	18.91105009
0.26	19.50688646
0.27	20.08826858
0.28	20.65502235
0.29	21.2069823
0.3	21.74399167
0.31	22.26590235
0.32	22.77257497
0.33	23.26387882
0.34	23.73969188
0.35	24.19990083
0.36	24.64440101
0.37	25.07309639
0.38	25.4858996
0.39	25.88273186
0.4	26.26352297
0.41	26.62821125
0.42	26.97674355
0.43	27.30907518
0.44	27.62516985
0.45	27.92499966
0.46	28.20854501
0.47	28.47579456
0.48	28.72674518
0.49	28.96140187
0.5	29.1797777
0.51	29.38189373
0.52	29.56777894
0.53	29.73747017
0.54	29.89101202
0.55	30.02845677
0.56	30.14986428
0.57	30.25530192
0.58	30.3448445
0.59	30.41857409
0.6	30.47658001
0.61	30.51895869
0.62	30.54581356
0.63	30.55725495
0.64	30.55339998
0.65	30.53437245
0.66	30.50030273
0.67	30.45132763
0.68	30.38759029
0.69	30.30924004
0.7	30.21643231
0.71	30.10932849
0.72	29.98809577
0.73	29.85290706
0.74	29.70394084
0.75	29.54138101
0.76	29.36541678
0.77	29.1762425
0.78	28.97405758
0.79	28.75906629
0.8	28.53147765
0.81	28.29150528
0.82	28.03936727
0.83	27.77528602
0.84	27.4994881
0.85	27.21220411
0.86	26.91366851
0.87	26.60411951
0.88	26.2837989
0.89	25.95295191
0.9	25.61182702
0.91	25.26067588
0.92	24.89975312
0.93	24.52931618
0.94	24.1496252
0.95	23.76094286
0.96	23.36353421
0.97	22.95766652
0.98	22.54360916
0.99	22.12163341
1	21.69201236
1.01	21.25502068
1.02	20.81093456
1.03	20.3600315
1.04	19.90259019
1.05	19.43889035
1.06	18.96921258
1.07	18.49383822
1.08	18.01304921
1.09	17.52712794
1.1	17.03635708
1.11	16.54101949
1.12	16.04139803
1.13	15.53777546
