temps	angle
0	0
0.01	0.6257073399
0.02	1.245803986
0.03	1.859715247
0.04	2.466877185
0.05	3.066737102
0.06	3.658753994
0.07	4.242399005
0.08	4.817155852
0.09	5.382521248
0.1	5.938005294
0.11	6.483131866
0.12	7.01743898
0.13	7.54047914
0.14	8.051819669
0.15	8.551043025
0.16	9.037747097
0.17	9.511545483
0.18	9.972067751
0.19	10.41895968
0.2	10.85188349
0.21	11.27051804
0.22	11.67455903
0.23	12.06371916
0.24	12.43772826
0.25	12.79633348
0.26	13.13929936
0.27	13.46640793
0.28	13.7774588
0.29	14.07226922
0.3	14.35067412
0.31	14.61252612
0.32	14.85769557
0.33	15.08607049
0.34	15.29755659
0.35	15.49207719
0.36	15.66957318
0.37	15.8300029
0.38	15.9733421
0.39	16.09958378
0.4	16.20873807
0.41	16.30083209
0.42	16.37590979
0.43	16.43403177
0.44	16.47527507
0.45	16.49973298
0.46	16.50751483
0.47	16.49874572
0.48	16.47356628
0.49	16.43213243
0.5	16.37461506
0.51	16.30119979
0.52	16.21208663
0.53	16.10748967
0.54	15.98763677
0.55	15.8527692
0.56	15.70314132
0.57	15.5390202
0.58	15.36068525
0.59	15.16842788
0.6	14.96255106
0.61	14.74336896
0.62	14.51120652
0.63	14.26639907
0.64	14.00929192
0.65	13.74023987
0.66	13.45960686
0.67	13.16776548
0.68	12.86509656
0.69	12.55198869
0.7	12.22883782
0.71	11.89604675
0.72	11.55402471
0.73	11.20318691
0.74	10.84395401
0.75	10.47675175
0.76	10.10201041
0.77	9.720164396
0.78	9.331651723
0.79	8.936913591
0.8	8.536393899
0.81	8.130538785
0.82	7.719796161
0.83	7.304615252
0.84	6.885446136
0.85	6.462739291
0.86	6.036945135
0.87	5.608513585
0.88	5.177893606
0.89	4.745532771
0.9	4.311876827
0.91	3.87736926
0.92	3.442450876
0.93	3.007559379
0.94	2.573128955
0.95	2.139589874
0.96	1.707368085
0.97	1.276884827
0.98	0.8485562473
0.99	0.4227930237
1	1.641810598e-15
1.01	-0.4194241729
1.02	-0.8350873855
1.03	-1.24660441
1.04	-1.653597228
1.05	-2.055695355
1.06	-2.452536146
1.07	-2.843765096
1.08	-3.229036133
1.09	-3.608011891
1.1	-3.980363982
1.11	-4.345773251
1.12	-4.70393002
