temps	angle
0	0
0.01	1.25141468
0.02	2.491607973
0.03	3.719430493
0.04	4.93375437
0.05	6.133474204
0.06	7.317507988
0.07	8.484798009
0.08	9.634311705
0.09	10.7650425
0.1	11.87601059
0.11	12.96626373
0.12	14.03487796
0.13	15.08095828
0.14	16.10363934
0.15	17.10208605
0.16	18.07549419
0.17	19.02309097
0.18	19.9441355
0.19	20.83791936
0.2	21.70376698
0.21	22.54103609
0.22	23.34911807
0.23	24.12743831
0.24	24.87545652
0.25	25.59266697
0.26	26.27859872
0.27	26.93281586
0.28	27.5549176
0.29	28.14453844
0.3	28.70134824
0.31	29.22505224
0.32	29.71539113
0.33	30.17214098
0.34	30.59511318
0.35	30.98415438
0.36	31.33914635
0.37	31.6600058
0.38	31.9466842
0.39	32.19916756
0.4	32.41747613
0.41	32.60166418
0.42	32.75181958
0.43	32.86806353
0.44	32.95055013
0.45	32.99946596
0.46	33.01502966
0.47	32.99749143
0.48	32.94713256
0.49	32.86426485
0.5	32.74923012
0.51	32.60239959
0.52	32.42417327
0.53	32.21497934
0.54	31.97527353
0.55	31.70553839
0.56	31.40628263
0.57	31.07804039
0.58	30.72137051
0.59	30.33685577
0.6	29.92510213
0.61	29.48673791
0.62	29.02241303
0.63	28.53279815
0.64	28.01858383
0.65	27.48047974
0.66	26.91921372
0.67	26.33553096
0.68	25.73019311
0.69	25.10397738
0.7	24.45767564
0.71	23.7920935
0.72	23.10804943
0.73	22.40637381
0.74	21.68790802
0.75	20.9535035
0.76	20.20402083
0.77	19.44032879
0.78	18.66330345
0.79	17.87382718
0.8	17.0727878
0.81	16.26107757
0.82	15.43959232
0.83	14.6092305
0.84	13.77089227
0.85	12.92547858
0.86	12.07389027
0.87	11.21702717
0.88	10.35578721
0.89	9.491065543
0.9	8.623753653
0.91	7.75473852
0.92	6.884901753
0.93	6.015118757
0.94	5.146257911
0.95	4.279179748
0.96	3.41473617
0.97	2.553769654
0.98	1.697112495
0.99	0.8455860474
1	3.283621195e-15
1.01	-0.8388483457
1.02	-1.670174771
1.03	-2.49320882
1.04	-3.307194457
1.05	-4.111390711
1.06	-4.905072292
1.07	-5.687530192
1.08	-6.458072265
1.09	-7.216023782
1.1	-7.960727964
1.11	-8.691546502
1.12	-9.407860041
1.13	-10.10906865
