temps	angle
0	0
0.01	1.126308415
0.02	2.242727599
0.03	3.348429675
0.04	4.442602064
0.05	5.524448025
0.06	6.593187176
0.07	7.648056
0.08	8.688308326
0.09	9.713215799
0.1	10.72206833
0.11	11.71417453
0.12	12.68886212
0.13	13.6454783
0.14	14.58339019
0.15	15.50198512
0.16	16.40067098
0.17	17.27887656
0.18	18.13605184
0.19	18.97166824
0.2	19.78521893
0.21	20.57621901
0.22	21.34420578
0.23	22.0887389
0.24	22.8094006
0.25	23.50579581
0.26	24.17755233
0.27	24.82432093
0.28	25.44577545
0.29	26.0416129
0.3	26.6115535
0.31	27.15534073
0.32	27.67274136
0.33	28.16354544
0.34	28.6275663
0.35	29.06464051
0.36	29.47462782
0.37	29.85741109
0.38	30.21289622
0.39	30.54101203
0.4	30.84171011
0.41	31.11496475
0.42	31.36077267
0.43	31.57915297
0.44	31.77014682
0.45	31.93381734
0.46	32.07024932
0.47	32.17954899
0.48	32.26184379
0.49	32.31728205
0.5	32.34603276
0.51	32.3482852
0.52	32.32424869
0.53	32.27415222
0.54	32.19824413
0.55	32.09679173
0.56	31.97008095
0.57	31.81841597
0.58	31.64211878
0.59	31.44152884
0.6	31.21700262
0.61	30.96891318
0.62	30.69764978
0.63	30.40361734
0.64	30.08723611
0.65	29.74894108
0.66	29.38918163
0.67	29.00842094
0.68	28.60713558
0.69	28.18581499
0.7	27.74496099
0.71	27.28508724
0.72	26.80671878
0.73	26.31039146
0.74	25.79665147
0.75	25.26605478
0.76	24.71916661
0.77	24.15656093
0.78	23.57881988
0.79	22.98653325
0.8	22.38029797
0.81	21.76071752
0.82	21.12840142
0.83	20.48396466
0.84	19.82802719
0.85	19.16121336
0.86	18.48415137
0.87	17.79747273
0.88	17.10181176
0.89	16.39780498
0.9	15.68609064
0.91	14.96730816
0.92	14.24209761
0.93	13.51109917
0.94	12.77495262
0.95	12.03429683
0.96	11.28976923
0.97	10.54200535
0.98	9.791638227
0.99	9.039298017
1	8.285611436
1.01	7.531201302
1.02	6.776686061
1.03	6.022679313
1.04	5.269789359
1.05	4.518618743
1.06	3.769763814
1.07	3.023814288
1.08	2.281352822
1.09	1.542954598
1.1	0.8091869144
1.11	0.08060878955
1.12	-0.6422294276
1.13	-1.358786435
1.14	-2.068530344
1.15	-2.770939038
1.16	-3.465500518
1.17	-4.151713237
1.18	-4.829086425
1.19	-5.497140401
1.2	-6.155406876
1.21	-6.803429238
1.22	-7.440762836
1.23	-8.066975241
1.24	-8.681646502
1.25	-9.284369388
1.26	-9.874749614
1.27	-10.45240606
1.28	-11.01697099
1.29	-11.5680902
1.3	-12.10542326
1.31	-12.62864363
1.32	-13.13743883
1.33	-13.63151062
1.34	-14.11057503
1.35	-14.57436261
1.36	-15.02261842
1.37	-15.45510217
1.38	-15.8715883
1.39	-16.27186605
1.4	-16.65573949
1.41	-17.02302757
1.42	-17.37356416
1.43	-17.70719806
1.44	-18.02379299
1.45	-18.32322762
1.46	-18.60539548
1.47	-18.87020501
1.48	-19.11757946
1.49	-19.34745686
1.5	-19.55978993
1.51	-19.75454603
1.52	-19.93170704
1.53	-20.09126928
1.54	-20.23324341
1.55	-20.35765425
1.56	-20.46454072
1.57	-20.55395565
1.58	-20.62596564
1.59	-20.68065088
1.6	-20.71810502
1.61	-20.73843493
1.62	-20.74176056
1.63	-20.72821468
1.64	-20.69794274
1.65	-20.6511026
1.66	-20.5878643
1.67	-20.50840988
1.68	-20.41293307
1.69	-20.30163908
1.7	-20.17474433
1.71	-20.03247617
1.72	-19.87507265
1.73	-19.7027822
1.74	-19.51586336
1.75	-19.31458449
1.76	-19.09922348
1.77	-18.87006744
1.78	-18.6274124
1.79	-18.37156297
1.8	-18.10283208
1.81	-17.82154062
1.82	-17.5280171
1.83	-17.22259739
1.84	-16.9056243
1.85	-16.57744732
1.86	-16.23842225
1.87	-15.88891085
1.88	-15.52928053
1.89	-15.15990398
1.9	-14.78115886
1.91	-14.39342738
1.92	-13.99709606
1.93	-13.59255528
1.94	-13.180199
1.95	-12.76042437
1.96	-12.33363143
1.97	-11.9002227
1.98	-11.46060288
1.99	-11.0151785
2	-10.56435754
2.01	-10.10854913
2.02	-9.648163195
2.03	-9.183610091
2.04	-8.715300302
2.05	-8.243644091
2.06	-7.76905117
2.07	-7.291930367
2.08	-6.812689311
2.09	-6.331734101
2.1	-5.849468994
2.11	-5.366296089
2.12	-4.882615018
2.13	-4.398822643
2.14	-3.915312752
2.15	-3.432475767
2.16	-2.950698453
2.17	-2.470363631
2.18	-1.991849903
2.19	-1.515531373
2.2	-1.041777381
2.21	-0.5709522425
2.22	-0.1034149919
2.23	0.3604808685
2.24	0.8203876099
2.25	1.275963514
2.26	1.726873103
2.27	2.172787361
2.28	2.613383951
2.29	3.048347423
2.3	3.477369415
2.31	3.900148849
2.32	4.316392114
2.33	4.725813246
2.34	5.128134103
2.35	5.523084523
2.36	5.910402484
2.37	6.289834248
2.38	6.661134507
2.39	7.024066509
2.4	7.378402184
2.41	7.723922263
2.42	8.060416382
2.43	8.387683184
2.44	8.70553041
2.45	9.013774982
2.46	9.31224308
2.47	9.60077021
2.48	9.879201261
2.49	10.14739056
2.5	10.4052019
2.51	10.65250861
2.52	10.88919354
2.53	11.1151491
2.54	11.33027729
2.55	11.53448966
2.56	11.72770735
2.57	11.90986105
2.58	12.08089098
2.59	12.24074688
2.6	12.38938796
2.61	12.52678286
2.62	12.65290962
2.63	12.76775558
2.64	12.87131737
2.65	12.96360079
2.66	13.04462076
2.67	13.11440124
2.68	13.1729751
2.69	13.22038408
