temps	angle
0	0
0.01	0.9845348356
0.02	1.958465798
0.03	2.921099509
0.04	3.871758755
0.05	4.809782884
0.06	5.734528182
0.07	6.64536823
0.08	7.541694252
0.09	8.422915432
0.1	9.288459223
0.11	10.13777164
0.12	10.97031751
0.13	11.78558075
0.14	12.5830646
0.15	13.3622918
0.16	14.12280483
0.17	14.86416607
0.18	15.58595797
0.19	16.28778318
0.2	16.96926468
0.21	17.63004589
0.22	18.26979077
0.23	18.88818386
0.24	19.48493037
0.25	20.05975619
0.26	20.61240791
0.27	21.14265286
0.28	21.65027903
0.29	22.13509509
0.3	22.59693033
0.31	23.03563458
0.32	23.45107813
0.33	23.84315167
0.34	24.21176611
0.35	24.55685251
0.36	24.87836193
0.37	25.17626521
0.38	25.4505529
0.39	25.70123498
0.4	25.92834069
0.41	26.13191835
0.42	26.31203506
0.43	26.46877653
0.44	26.60224676
0.45	26.71256784
0.46	26.79987961
0.47	26.86433938
0.48	26.90612168
0.49	26.92541787
0.5	26.92243586
0.51	26.89739977
0.52	26.85054958
0.53	26.78214077
0.54	26.69244398
0.55	26.58174458
0.56	26.45034238
0.57	26.29855114
0.58	26.12669826
0.59	25.93512431
0.6	25.72418267
0.61	25.49423908
0.62	25.24567123
0.63	24.97886832
0.64	24.69423065
0.65	24.39216916
0.66	24.073105
0.67	23.73746905
0.68	23.38570153
0.69	23.01825149
0.7	22.63557639
0.71	22.23814161
0.72	21.82642003
0.73	21.40089152
0.74	20.96204251
0.75	20.51036553
0.76	20.0463587
0.77	19.57052533
0.78	19.0833734
0.79	18.58541514
0.8	18.07716653
0.81	17.55914687
0.82	17.03187829
0.83	16.49588533
0.84	15.95169445
0.85	15.39983362
0.86	14.84083183
0.87	14.27521866
0.88	13.70352386
0.89	13.12627689
0.9	12.54400648
0.91	11.95724026
0.92	11.36650425
0.93	10.77232253
0.94	10.17521676
0.95	9.575705842
0.96	8.974305462
0.97	8.371527734
0.98	7.767880806
0.99	7.163868482
1	6.559989851
1.01	5.95673893
1.02	5.354604303
1.03	4.754068778
1.04	4.155609047
1.05	3.559695355
1.06	2.96679118
1.07	2.377352922
1.08	1.791829594
1.09	1.210662531
1.1	0.6342851023
1.11	0.06312243811
1.12	-0.5024088402
1.13	-1.061900876
1.14	-1.614954824
1.15	-2.161181089
1.16	-2.700199554
1.17	-3.231639794
1.18	-3.755141288
1.19	-4.270353614
1.2	-4.776936635
1.21	-5.274560678
1.22	-5.762906699
1.23	-6.241666438
1.24	-6.710542568
1.25	-7.169248824
1.26	-7.617510134
1.27	-8.055062731
1.28	-8.481654256
1.29	-8.897043851
1.3	-9.301002245
1.31	-9.693311824
1.32	-10.07376669
1.33	-10.44217273
1.34	-10.79834764
1.35	-11.14212095
1.36	-11.47333408
1.37	-11.79184031
1.38	-12.09750483
1.39	-12.39020467
1.4	-12.66982876
1.41	-12.93627781
1.42	-13.18946437
1.43	-13.42931272
1.44	-13.65575884
1.45	-13.86875032
1.46	-14.06824635
1.47	-14.25421755
1.48	-14.42664595
1.49	-14.58552487
1.5	-14.73085881
1.51	-14.86266332
1.52	-14.98096492
1.53	-15.08580091
1.54	-15.17721928
1.55	-15.25527857
1.56	-15.32004766
1.57	-15.37160566
1.58	-15.41004173
1.59	-15.43545492
1.6	-15.44795395
1.61	-15.44765707
1.62	-15.43469185
1.63	-15.40919498
1.64	-15.37131205
1.65	-15.32119739
1.66	-15.25901381
1.67	-15.18493241
1.68	-15.09913235
1.69	-15.00180059
1.7	-14.89313173
1.71	-14.7733277
1.72	-14.64259758
1.73	-14.50115732
1.74	-14.34922951
1.75	-14.18704311
1.76	-14.01483325
1.77	-13.83284091
1.78	-13.64131271
1.79	-13.44050066
1.8	-13.23066183
1.81	-13.01205818
1.82	-12.78495623
1.83	-12.54962683
1.84	-12.30634487
1.85	-12.05538905
1.86	-11.79704156
1.87	-11.53158788
1.88	-11.25931646
1.89	-10.98051847
1.9	-10.69548754
1.91	-10.40451949
1.92	-10.10791208
1.93	-9.805964709
1.94	-9.498978198
1.95	-9.187254497
1.96	-8.871096441
1.97	-8.550807488
1.98	-8.226691466
1.99	-7.899052319
2	-7.568193855
2.01	-7.234419502
2.02	-6.89803206
2.03	-6.559333458
2.04	-6.218624519
2.05	-5.87620472
2.06	-5.532371962
2.07	-5.187422341
2.08	-4.841649923
2.09	-4.495346523
2.1	-4.148801487
2.11	-3.802301482
2.12	-3.456130284
2.13	-3.110568576
2.14	-2.765893749
2.15	-2.422379705
2.16	-2.08029667
2.17	-1.739911007
2.18	-1.401485035
2.19	-1.065276858
2.2	-0.7315401899
2.21	-0.4005241944
2.22	-0.07247332392
2.23	0.2523728338
2.24	0.5737797036
2.25	0.8915178655
2.26	1.205363192
2.27	1.515096978
2.28	1.820506068
2.29	2.121382975
2.3	2.417525993
2.31	2.708739307
2.32	2.994833094
2.33	3.275623619
2.34	3.550933327
2.35	3.820590921
2.36	4.08443145
2.37	4.342296372
2.38	4.594033626
2.39	4.839497691
2.4	5.078549637
2.41	5.311057179
2.42	5.536894715
2.43	5.755943364
2.44	5.968090997
2.45	6.173232262
2.46	6.3712686
2.47	6.562108263
2.48	6.745666319
2.49	6.921864653
2.5	7.090631965
2.51	7.251903759
2.52	7.40562233
2.53	7.551736743
2.54	7.690202807
2.55	7.820983044
2.56	7.944046653
2.57	8.059369472
2.58	8.166933925
2.59	8.266728977
2.6	8.358750077
2.61	8.442999093
2.62	8.519484252
2.63	8.588220068
2.64	8.649227265
2.65	8.702532701
2.66	8.748169286
2.67	8.786175891
2.68	8.81659726
2.69	8.839483914
2.7	8.854892051
2.71	8.862883444
2.72	8.863525337
2.73	8.856890331
2.74	8.843056276
2.75	8.82210615
2.76	8.794127945
2.77	8.759214541
2.78	8.717463583
2.79	8.668977354
2.8	8.613862641
2.81	8.552230608
2.82	8.48419666
2.83	8.409880303
2.84	8.329405007
2.85	8.242898066
2.86	8.150490457
2.87	8.05231669
2.88	7.948514669
2.89	7.839225543
2.9	7.724593556
2.91	7.6047659
2.92	7.479892564
2.93	7.350126184
2.94	7.21562189
2.95	7.076537155
2.96	6.933031643
2.97	6.785267056
2.98	6.633406979
2.99	6.477616729
3	6.318063203
3.01	6.154914724
3.02	5.988340889
3.03	5.818512415
3.04	5.645600994
3.05	5.469779136
3.06	5.291220021
3.07	5.110097354
3.08	4.926585212
3.09	4.740857902
3.1	4.55308981
3.11	4.363455265
3.12	4.17212839
3.13	3.979282965
3.14	3.785092284
3.15	3.589729024
3.16	3.393365103
3.17	3.196171549
3.18	2.99831837
3.19	2.799974423
3.2	2.601307288
3.21	2.402483141
3.22	2.203666636
3.23	2.005020779
3.24	1.806706817
3.25	1.608884118
3.26	1.411710064
3.27	1.215339937
3.28	1.019926815
3.29	0.8256214666
3.3	0.6325722541
3.31	0.4409250313
3.32	0.2508230512
3.33	0.06240687412
3.34	-0.1241857214
3.35	-0.3088198233
3.36	-0.4913634687
3.37	-0.6716877222
3.38	-0.849666752
3.39	-1.025177902
3.4	-1.198101761
3.41	-1.368322228
3.42	-1.535726576
3.43	-1.700205507
3.44	-1.861653212
3.45	-2.019967422
3.46	-2.175049455
3.47	-2.32680426
3.48	-2.475140465
3.49	-2.619970409
3.5	-2.76121018
3.51	-2.898779645
3.52	-3.03260248
3.53	-3.162606193
3.54	-3.288722147
3.55	-3.410885576
3.56	-3.5290356
3.57	-3.64311524
3.58	-3.753071418
3.59	-3.858854971
3.6	-3.960420644
3.61	-4.057727096
3.62	-4.150736888
3.63	-4.239416479
3.64	-4.323736214
3.65	-4.403670309
3.66	-4.479196834
3.67	-4.550297693
3.68	-4.6169586
3.69	-4.679169052
3.7	-4.736922304
3.71	-4.790215331
3.72	-4.839048799
3.73	-4.883427024
3.74	-4.923357935
3.75	-4.958853028
3.76	-4.989927325
3.77	-5.016599325
3.78	-5.038890952
3.79	-5.056827507
3.8	-5.07043761
3.81	-5.079753148
3.82	-5.084809209
3.83	-5.085644029
3.84	-5.082298926
3.85	-5.074818233
3.86	-5.063249238
3.87	-5.047642109
3.88	-5.028049829
3.89	-5.00452812
3.9	-4.977135377
3.91	-4.945932586
3.92	-4.910983252
3.93	-4.872353323
3.94	-4.830111107
3.95	-4.784327198
3.96	-4.735074392
3.97	-4.682427604
3.98	-4.626463792
3.99	-4.567261865
4	-4.504902605
4.01	-4.43946858
4.02	-4.371044057
4.03	-4.29971492
4.04	-4.225568578
4.05	-4.148693885
4.06	-4.069181046
4.07	-3.987121533
4.08	-3.902607998
4.09	-3.815734181
4.1	-3.72659483
4.11	-3.635285604
4.12	-3.541902993
4.13	-3.446544227
4.14	-3.349307188
4.15	-3.250290328
4.16	-3.149592576
4.17	-3.047313258
