temps	angle
0	0
0.01	0.7516445439
0.02	1.498312646
0.03	2.239557176
0.04	2.974937145
0.05	3.704017944
0.06	4.426371591
0.07	5.141576958
0.08	5.849220002
0.09	6.548893989
0.1	7.240199707
0.11	7.922745676
0.12	8.596148353
0.13	9.26003233
0.14	9.914030524
0.15	10.55778436
0.16	11.19094396
0.17	11.81316829
0.18	12.42412535
0.19	13.02349232
0.2	13.61095573
0.21	14.18621155
0.22	14.74896541
0.23	15.29893265
0.24	15.8358385
0.25	16.35941818
0.26	16.86941698
0.27	17.36559041
0.28	17.84770427
0.29	18.31553473
0.3	18.76886844
0.31	19.20750256
0.32	19.63124489
0.33	20.03991384
0.34	20.43333859
0.35	20.81135902
0.36	21.17382586
0.37	21.52060064
0.38	21.85155573
0.39	22.1665744
0.4	22.46555077
0.41	22.74838985
0.42	23.01500753
0.43	23.26533054
0.44	23.49929649
0.45	23.71685379
0.46	23.91796164
0.47	24.10259
0.48	24.27071952
0.49	24.42234151
0.5	24.55745789
0.51	24.67608108
0.52	24.778234
0.53	24.86394991
0.54	24.9332724
0.55	24.98625526
0.56	25.0229624
0.57	25.04346772
0.58	25.04785505
0.59	25.03621801
0.6	25.00865989
0.61	24.96529354
0.62	24.9062412
0.63	24.83163444
0.64	24.74161396
0.65	24.63632945
0.66	24.51593948
0.67	24.38061129
0.68	24.23052068
0.69	24.06585183
0.7	23.88679711
0.71	23.69355695
0.72	23.48633963
0.73	23.2653611
0.74	23.03084484
0.75	22.7830216
0.76	22.52212927
0.77	22.24841268
0.78	21.96212335
0.79	21.66351935
0.8	21.35286507
0.81	21.030431
0.82	20.69649356
0.83	20.35133485
0.84	19.99524244
0.85	19.62850917
0.86	19.25143295
0.87	18.86431646
0.88	18.46746704
0.89	18.06119637
0.9	17.64582029
0.91	17.22165858
0.92	16.7890347
0.93	16.3482756
0.94	15.89971145
0.95	15.44367544
0.96	14.98050355
0.97	14.51053427
0.98	14.03410846
0.99	13.55156903
1	13.06326074
1.01	12.56953
1.02	12.07072458
1.03	11.56719343
1.04	11.05928642
1.05	10.54735414
1.06	10.03174764
1.07	9.512818215
1.08	8.990917182
1.09	8.466395658
1.1	7.939604334
1.11	7.410893249
1.12	6.880611577
1.13	6.349107406
1.14	5.816727521
1.15	5.283817194
1.16	4.750719968
1.17	4.217777453
1.18	3.685329114
1.19	3.153712072
1.2	2.623260898
1.21	2.094307419
1.22	1.567180519
1.23	1.04220595
1.24	0.5197061373
1.25	2.525059846e-15
1.26	-0.5165972365
1.27	-1.029774218
1.28	-1.539223637
1.29	-2.044642405
1.3	-2.545731822
1.31	-3.042197738
1.32	-3.533750719
1.33	-4.020106197
1.34	-4.500984627
1.35	-4.976111635
1.36	-5.445218162
1.37	-5.908040602
1.38	-6.364320942
1.39	-6.813806888
1.4	-7.256251999
1.41	-7.691415801
1.42	-8.119063912
1.43	-8.53896815
1.44	-8.950906646
1.45	-9.354663944
1.46	-9.750031106
1.47	-10.1368058
1.48	-10.51479239
1.49	-10.88380202
1.5	-11.24365272
1.51	-11.59416943
1.52	-11.93518411
1.53	-12.26653579
1.54	-12.58807065
1.55	-12.89964205
1.56	-13.20111058
1.57	-13.49234414
1.58	-13.77321793
1.59	-14.04361454
1.6	-14.30342393
1.61	-14.55254351
1.62	-14.79087809
1.63	-15.01833998
1.64	-15.23484893
1.65	-15.44033219
1.66	-15.63472446
1.67	-15.81796792
1.68	-15.99001225
1.69	-16.15081454
1.7	-16.30033934
1.71	-16.43855861
1.72	-16.5654517
1.73	-16.68100531
1.74	-16.78521348
1.75	-16.87807752
1.76	-16.95960597
1.77	-17.02981458
1.78	-17.0887262
1.79	-17.13637081
1.8	-17.17278536
1.81	-17.19801378
1.82	-17.21210687
1.83	-17.21512223
1.84	-17.20712422
1.85	-17.18818382
1.86	-17.15837859
1.87	-17.11779255
1.88	-17.06651613
1.89	-17.00464602
1.9	-16.9322851
1.91	-16.84954236
1.92	-16.75653275
1.93	-16.65337708
1.94	-16.54020195
1.95	-16.41713956
1.96	-16.28432767
1.97	-16.14190942
1.98	-15.99003325
1.99	-15.82885274
2	-15.65852648
2.01	-15.47921798
2.02	-15.2910955
2.03	-15.09433192
2.04	-14.88910459
2.05	-14.67559523
2.06	-14.45398976
2.07	-14.22447814
2.08	-13.98725425
2.09	-13.74251575
2.1	-13.49046391
2.11	-13.23130347
2.12	-12.96524246
2.13	-12.6924921
2.14	-12.41326663
2.15	-12.1277831
2.16	-11.8362613
2.17	-11.53892355
2.18	-11.23599455
2.19	-10.92770122
2.2	-10.61427256
2.21	-10.29593948
2.22	-9.972934637
2.23	-9.645492284
2.24	-9.313848104
2.25	-8.978239054
2.26	-8.638903206
2.27	-8.296079589
2.28	-7.950008028
2.29	-7.60092899
2.3	-7.249083423
2.31	-6.894712602
2.32	-6.53805797
2.33	-6.179360985
2.34	-5.818862966
2.35	-5.456804936
2.36	-5.093427476
2.37	-4.728970568
2.38	-4.36367345
2.39	-3.997774463
2.4	-3.631510908
2.41	-3.265118901
2.42	-2.898833224
2.43	-2.532887189
2.44	-2.167512495
2.45	-1.802939091
2.46	-1.439395035
2.47	-1.077106369
2.48	-0.7162969755
2.49	-0.3571884563
2.5	-3.470893121e-15
2.51	0.3550517421
2.52	0.7077527795
2.53	1.057891903
2.54	1.405260804
2.55	1.749654188
2.56	2.09086989
2.57	2.428708983
2.58	2.762975889
2.59	3.093478478
2.6	3.420028177
2.61	3.742440063
2.62	4.060532964
2.63	4.37412955
