temps	angle
0	0
0.01	0.657061879
0.02	1.308645243
0.03	1.954552781
0.04	2.594590854
0.05	3.228569535
0.06	3.856302653
0.07	4.477607829
0.08	5.092306515
0.09	5.700224028
0.1	6.301189585
0.11	6.895036336
0.12	7.48160139
0.13	8.06072585
0.14	8.632254836
0.15	9.19603751
0.16	9.751927101
0.17	10.29978093
0.18	10.83946041
0.19	11.37083111
0.2	11.89376272
0.21	12.4081291
0.22	12.91380828
0.23	13.41068246
0.24	13.89863807
0.25	14.37756571
0.26	14.84736019
0.27	15.30792057
0.28	15.7591501
0.29	16.20095625
0.3	16.63325073
0.31	17.05594945
0.32	17.46897256
0.33	17.87224442
0.34	18.26569358
0.35	18.64925281
0.36	19.02285908
0.37	19.38645351
0.38	19.73998143
0.39	20.08339231
0.4	20.41663976
0.41	20.73968153
0.42	21.05247946
0.43	21.35499952
0.44	21.64721171
0.45	21.92909011
0.46	22.20061281
0.47	22.46176193
0.48	22.71252353
0.49	22.95288765
0.5	23.18284826
0.51	23.4024032
0.52	23.61155419
0.53	23.81030679
0.54	23.99867035
0.55	24.17665799
0.56	24.34428657
0.57	24.50157663
0.58	24.64855239
0.59	24.78524168
0.6	24.91167591
0.61	25.02789004
0.62	25.13392253
0.63	25.22981528
0.64	25.31561365
0.65	25.39136631
0.66	25.45712532
0.67	25.51294597
0.68	25.55888683
0.69	25.59500961
0.7	25.62137919
0.71	25.63806354
0.72	25.64513365
0.73	25.64266353
0.74	25.63073009
0.75	25.60941317
0.76	25.5787954
0.77	25.53896223
0.78	25.49000181
0.79	25.43200497
0.8	25.36506517
0.81	25.28927843
0.82	25.20474325
0.83	25.11156061
0.84	25.00983388
0.85	24.89966875
0.86	24.7811732
0.87	24.65445744
0.88	24.51963382
0.89	24.3768168
0.9	24.22612289
0.91	24.0676706
0.92	23.90158032
0.93	23.72797435
0.94	23.54697678
0.95	23.35871342
0.96	23.16331181
0.97	22.96090108
0.98	22.75161194
0.99	22.53557659
1	22.31292867
1.01	22.08380322
1.02	21.84833659
1.03	21.60666637
1.04	21.35893137
1.05	21.10527154
1.06	20.84582788
1.07	20.58074243
1.08	20.31015818
1.09	20.03421901
1.1	19.75306963
1.11	19.46685553
1.12	19.17572291
1.13	18.87981862
1.14	18.57929013
1.15	18.2742854
1.16	17.96495291
1.17	17.65144154
1.18	17.33390051
1.19	17.01247938
1.2	16.68732792
1.21	16.35859611
1.22	16.02643403
1.23	15.69099187
1.24	15.35241981
1.25	15.01086799
1.26	14.66648647
1.27	14.31942515
1.28	13.96983374
1.29	13.61786167
1.3	13.26365809
1.31	12.90737175
1.32	12.54915103
1.33	12.18914379
1.34	11.82749742
1.35	11.46435871
1.36	11.09987386
1.37	10.73418837
1.38	10.36744706
1.39	9.999793952
1.4	9.631372282
1.41	9.26232442
1.42	8.892791834
1.43	8.522915046
1.44	8.152833582
1.45	7.782685934
1.46	7.412609515
1.47	7.042740617
1.48	6.673214369
1.49	6.304164696
1.5	5.935724279
1.51	5.568024519
1.52	5.201195494
1.53	4.835365923
1.54	4.470663133
1.55	4.107213016
1.56	3.745139999
1.57	3.38456701
1.58	3.025615439
1.59	2.668405113
1.6	2.313054259
1.61	1.959679473
1.62	1.608395692
1.63	1.259316164
1.64	0.9125524206
1.65	0.5682142461
1.66	0.2264096546
1.67	-0.1127551381
1.68	-0.4491757385
1.69	-0.7827495999
1.7	-1.113376045
1.71	-1.44095629
1.72	-1.765393463
1.73	-2.086592628
1.74	-2.404460801
1.75	-2.718906972
1.76	-3.029842122
1.77	-3.33717924
1.78	-3.640833336
1.79	-3.940721464
1.8	-4.236762726
1.81	-4.528878297
1.82	-4.816991428
1.83	-5.101027462
1.84	-5.380913847
1.85	-5.656580141
1.86	-5.927958026
1.87	-6.194981312
1.88	-6.457585949
1.89	-6.71571003
1.9	-6.969293799
1.91	-7.218279656
1.92	-7.462612158
1.93	-7.702238027
1.94	-7.937106148
1.95	-8.167167574
1.96	-8.392375527
1.97	-8.612685393
1.98	-8.828054728
1.99	-9.038443253
2	-9.243812849
2.01	-9.44412756
2.02	-9.639353585
2.03	-9.829459274
2.04	-10.01441512
2.05	-10.19419376
2.06	-10.36876997
2.07	-10.53812063
2.08	-10.70222476
2.09	-10.86106347
2.1	-11.01461997
2.11	-11.16287957
2.12	-11.30582965
2.13	-11.44345965
2.14	-11.57576106
2.15	-11.70272741
2.16	-11.82435427
2.17	-11.94063919
2.18	-12.05158173
2.19	-12.15718345
2.2	-12.25744784
2.21	-12.35238035
2.22	-12.44198835
2.23	-12.52628114
2.24	-12.6052699
2.25	-12.67896768
2.26	-12.74738938
2.27	-12.81055173
2.28	-12.8684733
2.29	-12.92117441
2.3	-12.96867718
2.31	-13.01100545
2.32	-13.04818481
2.33	-13.08024253
2.34	-13.10720757
2.35	-13.12911053
2.36	-13.14598365
2.37	-13.15786077
2.38	-13.1647773
2.39	-13.16677022
2.4	-13.16387801
2.41	-13.15614067
2.42	-13.14359968
2.43	-13.12629793
2.44	-13.10427977
2.45	-13.07759092
2.46	-13.04627847
2.47	-13.01039083
2.48	-12.96997773
2.49	-12.92509019
2.5	-12.87578044
2.51	-12.82210197
2.52	-12.76410943
2.53	-12.70185864
2.54	-12.63540657
2.55	-12.56481125
2.56	-12.49013181
2.57	-12.4114284
2.58	-12.32876221
2.59	-12.24219537
2.6	-12.15179097
2.61	-12.05761304
2.62	-11.95972646
2.63	-11.85819699
2.64	-11.75309119
2.65	-11.64447645
2.66	-11.53242087
2.67	-11.41699332
2.68	-11.29826336
2.69	-11.1763012
2.7	-11.05117771
2.71	-10.92296434
2.72	-10.79173313
2.73	-10.65755665
2.74	-10.52050801
2.75	-10.38066076
2.76	-10.23808891
2.77	-10.09286692
2.78	-9.945069591
2.79	-9.794772108
2.8	-9.642049974
2.81	-9.486978988
2.82	-9.329635211
2.83	-9.170094942
2.84	-9.008434683
2.85	-8.84473111
2.86	-8.679061044
2.87	-8.511501421
2.88	-8.342129263
2.89	-8.171021649
2.9	-7.998255685
2.91	-7.823908475
2.92	-7.648057095
2.93	-7.470778563
2.94	-7.292149809
2.95	-7.112247653
2.96	-6.93114877
2.97	-6.74892967
2.98	-6.565666664
2.99	-6.381435845
3	-6.196313054
3.01	-6.01037386
3.02	-5.823693531
3.03	-5.636347009
3.04	-5.448408885
3.05	-5.259953375
3.06	-5.071054296
3.07	-4.881785038
3.08	-4.692218546
3.09	-4.502427293
3.1	-4.312483256
3.11	-4.122457896
3.12	-3.932422137
3.13	-3.742446337
3.14	-3.552600275
3.15	-3.362953125
3.16	-3.173573436
3.17	-2.984529111
3.18	-2.79588739
3.19	-2.607714826
3.2	-2.420077271
3.21	-2.233039851
3.22	-2.046666954
3.23	-1.861022208
3.24	-1.676168465
3.25	-1.492167784
3.26	-1.309081412
3.27	-1.126969773
3.28	-0.9458924467
3.29	-0.7659081566
3.3	-0.5870747538
3.31	-0.409449203
3.32	-0.2330875679
3.33	-0.05804499863
3.34	0.1156242824
3.35	0.2878669924
3.36	0.4586308009
3.37	0.6278643411
3.38	0.7955172217
3.39	0.9615400372
3.4	1.125884379
3.41	1.288502844
3.42	1.449349046
3.43	1.608377624
3.44	1.765544249
3.45	1.920805636
3.46	2.074119548
3.47	2.225444806
3.48	2.374741292
3.49	2.521969961
3.5	2.667092842
3.51	2.810073045
3.52	2.950874769
3.53	3.089463301
3.54	3.225805023
3.55	3.359867418
3.56	3.49161907
3.57	3.621029667
3.58	3.748070006
3.59	3.872711991
3.6	3.994928638
3.61	4.114694077
3.62	4.231983546
3.63	4.346773401
3.64	4.459041106
3.65	4.568765242
3.66	4.675925497
3.67	4.780502671
3.68	4.882478674
3.69	4.981836519
3.7	5.078560324
3.71	5.172635308
3.72	5.264047786
3.73	5.352785168
3.74	5.438835954
3.75	5.522189726
3.76	5.602837152
3.77	5.680769969
3.78	5.755980988
3.79	5.828464083
3.8	5.898214184
3.81	5.965227273
3.82	6.029500378
3.83	6.091031562
3.84	6.149819916
3.85	6.205865557
3.86	6.259169611
3.87	6.309734211
3.88	6.357562486
3.89	6.402658552
3.9	6.445027502
3.91	6.484675397
3.92	6.521609257
3.93	6.555837049
3.94	6.587367676
3.95	6.61621097
3.96	6.642377678
3.97	6.665879449
3.98	6.686728826
3.99	6.704939235
4	6.720524967
4.01	6.733501173
4.02	6.743883847
4.03	6.751689815
4.04	6.756936721
4.05	6.759643016
4.06	6.759827943
4.07	6.757511524
4.08	6.752714546
4.09	6.745458549
4.1	6.73576581
4.11	6.72365933
4.12	6.709162818
4.13	6.692300679
4.14	6.673097999
4.15	6.65158053
4.16	6.627774672
4.17	6.601707463
4.18	6.573406563
4.19	6.542900236
4.2	6.510217335
4.21	6.475387291
4.22	6.438440094
4.23	6.399406275
4.24	6.358316898
4.25	6.315203535
4.26	6.270098259
4.27	6.223033622
4.28	6.17404264
4.29	6.123158782
4.3	6.070415946
4.31	6.01584845
4.32	5.959491014
4.33	5.901378741
4.34	5.841547105
4.35	5.780031932
4.36	5.716869387
4.37	5.652095952
4.38	5.585748419
4.39	5.517863867
4.4	5.448479646
4.41	5.377633366
4.42	5.305362875
4.43	5.23170625
4.44	5.156701774
4.45	5.080387925
4.46	5.002803357
4.47	4.923986887
4.48	4.84397748
4.49	4.762814227
4.5	4.68053634
4.51	4.597183127
4.52	4.512793981
4.53	4.427408364
4.54	4.341065795
4.55	4.253805827
4.56	4.165668041
4.57	4.076692027
4.58	3.986917366
4.59	3.896383624
4.6	3.805130329
4.61	3.713196962
4.62	3.620622938
4.63	3.527447599
4.64	3.433710192
4.65	3.339449862
4.66	3.244705635
4.67	3.149516403
4.68	3.053920915
4.69	2.95795776
4.7	2.861665356
4.71	2.765081937
4.72	2.66824554
4.73	2.571193991
4.74	2.473964896
4.75	2.376595627
4.76	2.279123307
4.77	2.181584807
4.78	2.084016722
4.79	1.986455372
4.8	1.888936782
4.81	1.791496675
4.82	1.694170461
4.83	1.596993223
4.84	1.499999713
4.85	1.403224336
4.86	1.306701143
4.87	1.21046382
4.88	1.114545678
4.89	1.018979648
4.9	0.9237982629
4.91	0.829033659
4.92	0.73471756
4.93	0.6408812717
4.94	0.5475556726
4.95	0.4547712066
4.96	0.3625578748
4.97	0.270945228
4.98	0.1799623595
4.99	0.0896378979
5	1.740248175e-15
5.01	-0.0889236555
5.02	-0.1771058746
5.03	-0.2645199542
