temps	angle
0	0
0.01	0.7509278617
0.02	1.495594563
0.03	2.233774607
0.04	2.96524669
0.05	3.689793754
0.06	4.407203032
0.07	5.117266091
0.08	5.819778874
0.09	6.514541746
0.1	7.201359526
0.11	7.880041526
0.12	8.550401589
0.13	9.212258115
0.14	9.865434098
0.15	10.50975715
0.16	11.14505954
0.17	11.7711782
0.18	12.38795476
0.19	12.99523556
0.2	13.59287168
0.21	14.18071897
0.22	14.75863803
0.23	15.32649425
0.24	15.88415779
0.25	16.43150366
0.26	16.96841165
0.27	17.49476637
0.28	18.01045725
0.29	18.51537857
0.3	19.0094294
0.31	19.49251366
0.32	19.96454007
0.33	20.42542219
0.34	20.87507838
0.35	21.31343179
0.36	21.74041037
0.37	22.15594687
0.38	22.55997878
0.39	22.95244835
0.4	23.33330258
0.41	23.70249317
0.42	24.05997653
0.43	24.40571374
0.44	24.73967053
0.45	25.06181727
0.46	25.37212893
0.47	25.67058506
0.48	25.95716975
0.49	26.2318716
0.5	26.49468372
0.51	26.74560365
0.52	26.98463336
0.53	27.21177919
0.54	27.42705183
0.55	27.63046627
0.56	27.82204179
0.57	28.00180186
0.58	28.16977416
0.59	28.32599049
0.6	28.47048676
0.61	28.60330291
0.62	28.72448289
0.63	28.83407461
0.64	28.93212988
0.65	29.01870436
0.66	29.09385751
0.67	29.15765254
0.68	29.21015637
0.69	29.25143955
0.7	29.28157622
0.71	29.30064404
0.72	29.30872417
0.73	29.30590117
0.74	29.29226296
0.75	29.26790076
0.76	29.23290903
0.77	29.1873854
0.78	29.13143064
0.79	29.06514854
0.8	28.98864591
0.81	28.90203249
0.82	28.80542085
0.83	28.69892641
0.84	28.58266729
0.85	28.45676428
0.86	28.3213408
0.87	28.17652279
0.88	28.02243865
0.89	27.8592192
0.9	27.68699759
0.91	27.50590925
0.92	27.3160918
0.93	27.11768497
0.94	26.9108306
0.95	26.69567248
0.96	26.47235636
0.97	26.24102981
0.98	26.00184222
0.99	25.75494467
1	25.50048991
1.01	25.23863225
1.02	24.96952753
1.03	24.69333299
1.04	24.41020728
1.05	24.12031033
1.06	23.82380329
1.07	23.5208485
1.08	23.21160935
1.09	22.8962503
1.1	22.57493672
1.11	22.24783489
1.12	21.91511189
1.13	21.57693557
1.14	21.23347443
1.15	20.8848976
1.16	20.53137476
1.17	20.17307604
1.18	19.81017202
1.19	19.44283358
1.2	19.07123191
1.21	18.69553841
1.22	18.31592461
1.23	17.93256214
1.24	17.54562264
1.25	17.1552777
1.26	16.76169882
1.27	16.36505732
1.28	15.96552427
1.29	15.56327048
1.3	15.15846639
1.31	14.75128201
1.32	14.34188689
1.33	13.93045005
1.34	13.51713991
1.35	13.10212425
1.36	12.68557013
1.37	12.26764386
1.38	11.84851092
1.39	11.42833594
1.4	11.00728261
1.41	10.58551362
1.42	10.16319067
1.43	9.740474338
1.44	9.317524093
1.45	8.89449821
1.46	8.471553732
1.47	8.04884642
1.48	7.626530708
1.49	7.204759652
1.5	6.783684891
