temps	angle
0	0
0.01	0.3128922707
0.02	0.6232095095
0.03	0.9308910288
0.04	1.235877314
0.05	1.538110031
0.06	1.837532029
0.07	2.134087351
0.08	2.427721233
0.09	2.718380115
0.1	3.006011639
0.11	3.290564658
0.12	3.57198924
0.13	3.850236666
0.14	4.125259439
0.15	4.397011284
0.16	4.66544715
0.17	4.930523212
0.18	5.192196877
0.19	5.450426776
0.2	5.705172776
0.21	5.956395974
0.22	6.204058696
0.23	6.448124505
0.24	6.688558191
0.25	6.925325777
0.26	7.158394517
0.27	7.387732892
0.28	7.613310612
0.29	7.83509861
0.3	8.053069046
0.31	8.267195297
0.32	8.477451961
0.33	8.68381485
0.34	8.886260987
0.35	9.084768604
0.36	9.279317137
0.37	9.469887221
0.38	9.656460687
0.39	9.839020558
0.4	10.01755104
0.41	10.19203752
0.42	10.36246656
0.43	10.5288259
0.44	10.69110442
0.45	10.84929217
0.46	11.00338037
0.47	11.15336134
0.48	11.29922857
0.49	11.44097666
0.5	11.57860135
0.51	11.71209947
0.52	11.84146897
0.53	11.9667089
0.54	12.08781938
0.55	12.20480163
0.56	12.31765792
0.57	12.42639161
0.58	12.53100708
0.59	12.63150977
0.6	12.72790616
0.61	12.82020373
0.62	12.908411
0.63	12.99253747
0.64	13.07259365
0.65	13.14859102
0.66	13.22054202
0.67	13.28846009
0.68	13.35235956
0.69	13.41225576
0.7	13.46816489
0.71	13.5201041
0.72	13.56809143
0.73	13.61214581
0.74	13.65228705
0.75	13.68853583
0.76	13.72091367
0.77	13.74944295
0.78	13.77414686
0.79	13.79504943
0.8	13.81217547
0.81	13.82555059
0.82	13.83520118
0.83	13.8411544
0.84	13.84343814
0.85	13.84208104
0.86	13.83711248
0.87	13.82856252
0.88	13.81646195
0.89	13.80084222
0.9	13.78173546
0.91	13.75917445
0.92	13.73319262
0.93	13.70382403
0.94	13.67110335
0.95	13.63506585
0.96	13.5957474
0.97	13.55318441
0.98	13.5074139
0.99	13.45847338
1	13.40640092
1.01	13.35123511
1.02	13.29301504
1.03	13.23178027
1.04	13.16757084
1.05	13.10042727
1.06	13.03039051
1.07	12.95750193
1.08	12.88180334
1.09	12.80333692
1.1	12.72214528
1.11	12.63827137
1.12	12.55175851
1.13	12.46265037
1.14	12.37099095
1.15	12.27682456
1.16	12.18019582
1.17	12.08114964
1.18	11.9797312
1.19	11.87598593
1.2	11.76995954
1.21	11.66169794
1.22	11.55124726
1.23	11.43865387
1.24	11.32396429
1.25	11.20722525
1.26	11.08848361
1.27	10.96778641
1.28	10.84518083
1.29	10.72071413
1.3	10.59443374
1.31	10.46638714
1.32	10.33662192
1.33	10.20518573
1.34	10.07212628
1.35	9.937491314
1.36	9.801328631
1.37	9.663686031
1.38	9.524611325
1.39	9.38415232
1.4	9.2423568
1.41	9.099272522
1.42	8.954947197
1.43	8.809428482
1.44	8.662763967
1.45	8.515001161
1.46	8.366187484
1.47	8.21637025
1.48	8.065596663
1.49	7.913913796
1.5	7.76136859
1.51	7.608007833
1.52	7.453878157
1.53	7.299026022
1.54	7.143497708
1.55	6.987339302
1.56	6.830596689
1.57	6.673315541
1.58	6.515541309
1.59	6.357319207
1.6	6.19869421
1.61	6.039711037
1.62	5.880414147
1.63	5.720847725
1.64	5.561055674
1.65	5.401081609
1.66	5.240968842
1.67	5.080760378
1.68	4.920498903
1.69	4.760226779
1.7	4.599986031
1.71	4.439818342
1.72	4.279765043
1.73	4.119867108
1.74	3.96016514
1.75	3.80069937
1.76	3.641509647
1.77	3.482635428
1.78	3.324115775
1.79	3.165989344
1.8	3.008294383
1.81	2.851068719
1.82	2.694349758
1.83	2.538174472
1.84	2.382579399
1.85	2.227600632
1.86	2.073273817
1.87	1.919634145
1.88	1.766716344
1.89	1.61455468
1.9	1.463182947
1.91	1.312634461
1.92	1.16294206
1.93	1.014138096
1.94	0.8662544277
1.95	0.7193224225
1.96	0.5733729472
1.97	0.428436366
1.98	0.2845425359
1.99	0.1417208033
2	1.100538555e-15
2.01	-0.1405915599
2.02	-0.2800260833
2.03	-0.4182763017
2.04	-0.5553154734
2.05	-0.6911173868
2.06	-0.8256563632
2.07	-0.9589072587
2.08	-1.090845467
2.09	-1.221446921
2.1	-1.350688096
2.11	-1.478546009
2.12	-1.604998225
2.13	-1.730022853
2.14	-1.853598551
2.15	-1.975704526
2.16	-2.096320535
2.17	-2.215426888
2.18	-2.333004444
2.19	-2.449034617
2.2	-2.563499374
2.21	-2.676381233
2.22	-2.787663267
2.23	-2.897329104
2.24	-3.005362923
2.25	-3.111749458
2.26	-3.216473993
2.27	-3.319522368
2.28	-3.420880971
2.29	-3.520536742
2.3	-3.618477172
2.31	-3.714690299
2.32	-3.809164708
2.33	-3.901889531
2.34	-3.992854444
2.35	-4.082049666
2.36	-4.169465957
2.37	-4.255094615
2.38	-4.338927478
2.39	-4.420956915
2.4	-4.501175832
2.41	-4.579577661
2.42	-4.656156366
2.43	-4.730906433
2.44	-4.803822873
2.45	-4.874901213
2.46	-4.944137501
2.47	-5.011528296
2.48	-5.077070667
2.49	-5.140762192
2.5	-5.20260095
2.51	-5.262585523
2.52	-5.320714988
2.53	-5.376988914
2.54	-5.431407362
2.55	-5.483970873
2.56	-5.534680475
2.57	-5.583537669
2.58	-5.630544429
2.59	-5.6757032
2.6	-5.719016889
2.61	-5.760488862
2.62	-5.800122943
2.63	-5.837923404
2.64	-5.873894964
2.65	-5.908042781
2.66	-5.940372453
2.67	-5.970890005
2.68	-5.999601892
2.69	-6.026514986
2.7	-6.051636579
2.71	-6.074974371
2.72	-6.096536468
2.73	-6.116331377
2.74	-6.134367999
2.75	-6.150655624
2.76	-6.165203926
2.77	-6.178022957
2.78	-6.189123141
2.79	-6.19851527
2.8	-6.206210496
2.81	-6.212220326
2.82	-6.216556617
2.83	-6.219231568
2.84	-6.220257718
2.85	-6.219647936
2.86	-6.217415416
2.87	-6.213573674
2.88	-6.208136536
2.89	-6.201118138
2.9	-6.192532916
2.91	-6.182395601
2.92	-6.170721214
2.93	-6.157525056
2.94	-6.142822707
2.95	-6.126630016
2.96	-6.108963095
2.97	-6.089838314
2.98	-6.069272294
2.99	-6.0472819
3	-6.023884238
3.01	-5.999096643
3.02	-5.972936677
3.03	-5.94542212
3.04	-5.916570967
3.05	-5.886401417
3.06	-5.85493187
3.07	-5.822180921
3.08	-5.788167349
3.09	-5.752910117
3.1	-5.71642836
3.11	-5.678741383
3.12	-5.63986865
