temps	angle
0	0
0.01	0.7501773092
0.02	1.492606363
0.03	2.227083325
0.04	2.953409394
0.05	3.671390831
0.06	4.380838985
0.07	5.081570309
0.08	5.773406381
0.09	6.45617392
0.1	7.129704801
0.11	7.793836069
0.12	8.448409943
0.13	9.093273833
0.14	9.728280338
0.15	10.35328725
0.16	10.96815758
0.17	11.57275951
0.18	12.16696643
0.19	12.75065694
0.2	13.32371479
0.21	13.88602895
0.22	14.43749354
0.23	14.97800783
0.24	15.50747627
0.25	16.02580839
0.26	16.53291889
0.27	17.02872751
0.28	17.51315912
0.29	17.98614359
0.3	18.44761586
0.31	18.89751585
0.32	19.33578847
0.33	19.76238357
0.34	20.17725591
0.35	20.58036517
0.36	20.97167584
0.37	21.35115725
0.38	21.71878352
0.39	22.07453348
0.4	22.4183907
0.41	22.7503434
0.42	23.07038442
0.43	23.37851117
0.44	23.67472562
0.45	23.9590342
0.46	24.2314478
0.47	24.49198169
0.48	24.7406555
0.49	24.97749314
0.5	25.20252275
0.51	25.41577668
0.52	25.61729141
0.53	25.80710749
0.54	25.98526949
0.55	26.15182596
0.56	26.30682935
0.57	26.45033597
0.58	26.58240591
0.59	26.70310298
0.6	26.81249468
0.61	26.91065211
0.62	26.9976499
0.63	27.07356618
0.64	27.13848247
0.65	27.19248368
0.66	27.23565797
0.67	27.26809674
0.68	27.28989453
0.69	27.30114896
0.7	27.3019607
0.71	27.29243334
0.72	27.27267336
0.73	27.24279006
0.74	27.20289546
0.75	27.15310429
0.76	27.09353385
0.77	27.024304
0.78	26.94553703
0.79	26.85735766
0.8	26.7598929
0.81	26.65327203
0.82	26.53762649
0.83	26.41308985
0.84	26.27979769
0.85	26.13788757
0.86	25.98749894
0.87	25.82877307
0.88	25.66185298
0.89	25.48688337
0.9	25.30401053
0.91	25.1133823
0.92	24.91514799
0.93	24.70945829
0.94	24.49646521
0.95	24.27632202
0.96	24.04918317
0.97	23.81520421
0.98	23.57454174
0.99	23.32735333
1	23.07379745
1.01	22.8140334
1.02	22.54822125
1.03	22.27652176
1.04	21.99909632
1.05	21.71610688
1.06	21.42771589
1.07	21.13408622
1.08	20.83538111
1.09	20.53176409
1.1	20.22339892
1.11	19.91044952
1.12	19.59307994
1.13	19.27145425
1.14	18.94573649
1.15	18.61609064
1.16	18.28268052
1.17	17.94566975
1.18	17.60522167
1.19	17.26149932
1.2	16.91466534
1.21	16.56488192
1.22	16.21231079
1.23	15.85711307
1.24	15.49944933
1.25	15.13947943
1.26	14.77736254
1.27	14.41325703
1.28	14.04732048
1.29	13.67970957
1.3	13.31058007
1.31	12.94008677
1.32	12.56838343
1.33	12.19562273
1.34	11.82195627
1.35	11.44753443
1.36	11.07250642
1.37	10.69702019
1.38	10.32122237
1.39	9.945258258
1.4	9.569271784
1.41	9.19340544
1.42	8.817800257
1.43	8.442595765
1.44	8.067929955
1.45	7.693939238
1.46	7.320758415
1.47	6.948520639
1.48	6.577357381
1.49	6.207398397
1.5	5.838771695
1.51	5.471603507
1.52	5.106018257
1.53	4.742138531
1.54	4.380085051
1.55	4.019976644
1.56	3.661930223
1.57	3.306060755
1.58	2.952481238
1.59	2.601302681
1.6	2.25263408
1.61	1.906582397
1.62	1.563252537
1.63	1.222747333
1.64	0.8851675274
1.65	0.5506117507
1.66	0.2191765089
1.67	-0.1090438332
1.68	-0.4339570663
1.69	-0.75547315
1.7	-1.073504225
1.71	-1.387964626
1.72	-1.69877089
1.73	-2.005841767
1.74	-2.30909823
1.75	-2.608463482
1.76	-2.903862961
1.77	-3.195224348
1.78	-3.482477573
1.79	-3.765554815
1.8	-4.044390512
1.81	-4.318921356
1.82	-4.589086298
1.83	-4.854826551
1.84	-5.116085585
1.85	-5.372809128
1.86	-5.624945167
1.87	-5.872443938
1.88	-6.115257932
1.89	-6.353341881
1.9	-6.586652759
1.91	-6.815149776
1.92	-7.038794367
1.93	-7.257550187
1.94	-7.471383104
1.95	-7.680261187
1.96	-7.884154698
1.97	-8.083036083
1.98	-8.276879955
1.99	-8.46566309
2	-8.649364406
2.01	-8.827964956
2.02	-9.001447912
2.03	-9.169798549
2.04	-9.33300423
2.05	-9.491054392
2.06	-9.643940528
2.07	-9.791656168
2.08	-9.934196864
2.09	-10.07156017
2.1	-10.20374563
2.11	-10.33075473
2.12	-10.45259093
2.13	-10.5692596
2.14	-10.680768
2.15	-10.78712528
2.16	-10.88834246
2.17	-10.98443238
2.18	-11.0754097
2.19	-11.16129085
2.2	-11.24209406
2.21	-11.31783927
2.22	-11.38854815
2.23	-11.45424406
2.24	-11.51495201
2.25	-11.57069866
2.26	-11.62151229
2.27	-11.66742275
2.28	-11.70846146
2.29	-11.74466136
2.3	-11.77605691
2.31	-11.80268402
2.32	-11.82458007
2.33	-11.84178384
2.34	-11.85433552
2.35	-11.86227665
2.36	-11.86565009
2.37	-11.86450002
2.38	-11.85887188
2.39	-11.84881237
2.4	-11.83436937
2.41	-11.81559198
2.42	-11.79253042
2.43	-11.76523606
2.44	-11.73376132
2.45	-11.69815973
2.46	-11.65848581
2.47	-11.6147951
2.48	-11.5671441
2.49	-11.51559024
2.5	-11.46019187
2.51	-11.40100821
2.52	-11.3380993
2.53	-11.27152603
2.54	-11.20135005
2.55	-11.12763375
2.56	-11.05044026
2.57	-10.96983339
2.58	-10.8858776
2.59	-10.79863798
2.6	-10.70818023
2.61	-10.61457058
2.62	-10.51787583
2.63	-10.41816326
2.64	-10.31550062
2.65	-10.20995613
2.66	-10.10159839
2.67	-9.990496394
2.68	-9.876719493
2.69	-9.760337356
2.7	-9.641419942
2.71	-9.520037477
2.72	-9.396260419
2.73	-9.270159432
2.74	-9.141805355
2.75	-9.011269177
2.76	-8.878622005
2.77	-8.743935036
2.78	-8.607279533
2.79	-8.468726792
2.8	-8.32834812
2.81	-8.186214804
2.82	-8.042398087
2.83	-7.896969138
2.84	-7.749999029
2.85	-7.601558709
2.86	-7.451718976
2.87	-7.300550453
2.88	-7.148123565
2.89	-6.99450851
2.9	-6.839775238
2.91	-6.683993427
2.92	-6.527232457
2.93	-6.36956139
2.94	-6.211048943
2.95	-6.051763469
2.96	-5.891772934
2.97	-5.731144893
2.98	-5.56994647
2.99	-5.408244339
3	-5.246104699
3.01	-5.083593257
3.02	-4.920775207
3.03	-4.757715209
3.04	-4.594477372
3.05	-4.431125235
3.06	-4.267721748
3.07	-4.104329253
3.08	-3.941009469
3.09	-3.77782347
3.1	-3.614831677
3.11	-3.452093832
3.12	-3.289668989
3.13	-3.127615493
3.14	-2.965990972
3.15	-2.804852315
3.16	-2.644255662
3.17	-2.48425639
3.18	-2.324909098
3.19	-2.166267596
3.2	-2.008384891
3.21	-1.851313175
3.22	-1.695103815
3.23	-1.539807339
3.24	-1.385473427
3.25	-1.232150903
3.26	-1.079887719
3.27	-0.928730951
3.28	-0.7787267876
3.29	-0.6299205215
3.3	-0.4823565415
3.31	-0.3360783246
3.32	-0.1911284287
3.33	-0.04754848564
3.34	0.09462080539
3.35	0.235339684
3.36	0.3745693341
3.37	0.5122718896
3.38	0.6484104388
3.39	0.7829490292
3.4	0.9158526715
3.41	1.047087343
3.42	1.176619992
3.43	1.304418537
3.44	1.430451876
3.45	1.554689882
3.46	1.677103406
3.47	1.797664282
3.48	1.916345323
3.49	2.033120326
3.5	2.147964068
3.51	2.26085231
3.52	2.371761791
3.53	2.480670234
3.54	2.587556337
3.55	2.692399779
3.56	2.79518121
3.57	2.895882257
3.58	2.994485513
3.59	3.090974542
3.6	3.185333869
3.61	3.277548979
3.62	3.367606314
3.63	3.455493265
3.64	3.541198173
3.65	3.624710319
3.66	3.70601992
3.67	3.785118125
3.68	3.861997005
3.69	3.936649554
3.7	4.009069676
3.71	4.079252178
3.72	4.14719277
3.73	4.212888051
3.74	4.276335501
3.75	4.337533479
3.76	4.396481211
3.77	4.453178782
3.78	4.507627125
3.79	4.559828019
3.8	4.609784073
3.81	4.65749872
3.82	4.702976207
3.83	4.746221587
3.84	4.787240705
3.85	4.82604019
3.86	4.862627448
3.87	4.897010645
3.88	4.929198701
3.89	4.95920128
3.9	4.987028773
3.91	5.012692294
3.92	5.036203662
3.93	5.057575397
3.94	5.0768207
3.95	5.093953447
3.96	5.108988176
3.97	5.121940073
3.98	5.132824962
3.99	5.141659291
4	5.14846012
4.01	5.15324511
4.02	5.156032508
4.03	5.156841136
4.04	5.155690377
4.05	5.152600162
4.06	5.147590958
4.07	5.140683756
4.08	5.131900055
4.09	5.121261849
4.1	5.108791617
4.11	5.094512306
4.12	5.078447321
4.13	5.060620508
4.14	5.041056143
4.15	5.019778919
4.16	4.996813929
4.17	4.972186658
4.18	4.945922964
4.19	4.918049068
4.2	4.888591539
4.21	4.857577281
4.22	4.82503352
4.23	4.790987789
4.24	4.755467916
4.25	4.71850201
4.26	4.680118446
4.27	4.640345854
4.28	4.599213107
4.29	4.556749301
4.3	4.51298375
4.31	4.467945967
4.32	4.421665653
4.33	4.374172684
4.34	4.325497098
4.35	4.275669079
4.36	4.224718951
4.37	4.172677157
4.38	4.119574253
4.39	4.065440891
4.4	4.010307807
4.41	3.954205813
4.42	3.897165776
4.43	3.839218616
4.44	3.780395284
4.45	3.720726759
4.46	3.660244027
4.47	3.598978078
4.48	3.536959887
4.49	3.474220407
4.5	3.410790555
4.51	3.346701202
4.52	3.281983162
4.53	3.21666718
4.54	3.15078392
4.55	3.084363958
4.56	3.017437766
4.57	2.950035707
4.58	2.882188021
4.59	2.813924814
4.6	2.745276053
4.61	2.676271549
4.62	2.606940955
4.63	2.537313749
4.64	2.467419229
4.65	2.397286504
4.66	2.326944481
4.67	2.25642186
4.68	2.185747124
4.69	2.114948531
4.7	2.044054101
4.71	1.973091616
4.72	1.902088604
4.73	1.831072337
4.74	1.760069818
4.75	1.689107778
4.76	1.618212666
4.77	1.547410643
4.78	1.476727573
4.79	1.406189021
4.8	1.335820239
4.81	1.265646166
4.82	1.195691417
4.83	1.125980282
4.84	1.056536715
4.85	0.9873843317
4.86	0.9185464008
4.87	0.8500458421
4.88	0.7819052193
4.89	0.7141467352
4.9	0.6467922271
4.91	0.5798631624
4.92	0.5133806336
4.93	0.4473653546
4.94	0.3818376561
4.95	0.3168174823
4.96	0.2523243867
4.97	0.188377529
4.98	0.1249956714
4.99	0.06219717563
5	1.20630157e-15
5.01	-0.06157830339
5.02	-0.1225205913
5.03	-0.1828101317
5.04	-0.242430606
5.05	-0.3013661113
5.06	-0.3596011621
5.07	-0.4171206918
5.08	-0.4739100548
5.09	-0.5299550273
5.1	-0.5852418088
5.11	-0.639757023
5.12	-0.6934877186
5.13	-0.74642137
5.14	-0.7985458781
5.15	-0.8498495701
5.16	-0.9003211999
5.17	-0.9499499484
5.18	-0.9987254229
5.19	-1.046637657
5.2	-1.09367711
5.21	-1.139834667
5.22	-1.185101637
5.23	-1.229469752
5.24	-1.272931168
5.25	-1.31547846
5.26	-1.357104624
5.27	-1.397803074
5.28	-1.437567642
5.29	-1.476392572
5.3	-1.514272522
5.31	-1.551202562
5.32	-1.58717817
5.33	-1.622195228
5.34	-1.656250024
5.35	-1.689339247
5.36	-1.721459983
5.37	-1.752609714
5.38	-1.782786315
5.39	-1.81198805
